2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 执行步骤|Executing step: COUNT
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-19 09:13:47.485 - INFO - 样本数量|Sample count: 181
2026-01-19 17:52:47.954 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-19 17:53:21.090 - INFO - 批次22过滤完成|Batch 22 filtering completed
2026-01-19 17:53:21.090 - INFO - ============================================================
2026-01-19 17:53:21.090 - INFO - 处理批次|Processing batch 23/39
2026-01-19 17:53:21.090 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_023.fa
2026-01-19 17:53:21.090 - INFO - ============================================================
2026-01-19 17:53:21.090 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 17:54:39.901 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 23)
2026-01-19 17:54:39.901 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 17:54:39.901 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 17:55:14.870 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 17:55:49.791 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 17:56:24.824 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 17:57:00.859 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 17:57:37.273 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 17:58:14.083 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 17:58:49.254 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 17:59:26.598 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 18:00:01.864 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 18:00:39.819 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 18:01:15.115 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 18:01:53.965 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 18:02:29.298 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 18:03:04.680 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 18:03:44.364 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 18:04:19.785 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 18:04:55.163 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 18:05:35.968 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 18:06:11.499 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 18:06:47.067 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 18:07:22.605 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 18:07:58.267 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 18:08:40.517 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 18:09:16.033 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 18:09:51.457 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 18:10:26.963 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 18:11:02.465 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 18:11:46.429 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 18:12:21.989 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 18:12:57.498 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 18:13:32.957 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 18:14:08.411 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 18:14:43.960 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 18:15:17.416 - INFO - SAM文件读取完成|SAM file reading completed: 339.41M 行|lines, 2000000 k-mers
2026-01-19 18:15:54.989 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-19 18:16:27.928 - INFO - 批次23过滤完成|Batch 23 filtering completed
2026-01-19 18:16:27.928 - INFO - ============================================================
2026-01-19 18:16:27.928 - INFO - 处理批次|Processing batch 24/39
2026-01-19 18:16:27.928 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_024.fa
2026-01-19 18:16:27.928 - INFO - ============================================================
2026-01-19 18:16:27.928 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 18:17:49.145 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 24)
2026-01-19 18:17:49.145 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 18:17:49.146 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 18:18:24.827 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 18:19:01.463 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 18:19:38.418 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 18:20:14.946 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 18:20:51.887 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 18:21:29.250 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 18:22:05.059 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 18:22:42.931 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 18:23:18.782 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 18:23:57.218 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 18:24:33.146 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 18:25:12.397 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 18:25:48.353 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 18:26:24.221 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 18:27:04.353 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 18:27:40.294 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 18:28:16.278 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 18:28:57.541 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 18:29:33.584 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 18:30:09.592 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 18:30:45.582 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 18:31:28.254 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 18:32:04.301 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 18:32:40.348 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 18:33:16.375 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 18:33:52.414 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 18:34:28.425 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 18:35:12.660 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 18:35:48.759 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 18:36:24.821 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 18:37:00.921 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 18:37:37.012 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 18:38:13.090 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 18:38:59.399 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 18:39:05.402 - INFO - SAM文件读取完成|SAM file reading completed: 341.67M 行|lines, 2000000 k-mers
2026-01-19 18:39:42.835 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.70M filtered hits (保留率|retention: 100.0%)
2026-01-19 18:40:16.022 - INFO - 批次24过滤完成|Batch 24 filtering completed
2026-01-19 18:40:16.023 - INFO - ============================================================
2026-01-19 18:40:16.023 - INFO - 处理批次|Processing batch 25/39
2026-01-19 18:40:16.023 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_025.fa
2026-01-19 18:40:16.023 - INFO - ============================================================
2026-01-19 18:40:16.023 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 18:41:35.409 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 25)
2026-01-19 18:41:35.409 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 18:41:35.409 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 18:42:10.408 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 18:42:45.349 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 18:43:20.393 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 18:43:55.439 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 18:44:30.577 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 18:45:05.804 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 18:45:40.914 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 18:46:18.533 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 18:46:53.853 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 18:47:32.037 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 18:48:07.392 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 18:48:42.694 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 18:49:21.825 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 18:49:57.217 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 18:50:32.675 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 18:51:12.863 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 18:51:48.237 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 18:52:23.645 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 18:52:59.127 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 18:53:40.510 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 18:54:15.934 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 18:54:51.408 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 18:55:26.905 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 18:56:02.409 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 18:56:45.180 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 18:57:20.697 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 18:57:56.155 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 18:58:31.668 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 18:59:07.223 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 18:59:42.743 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 19:00:27.437 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 19:01:02.914 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 19:01:38.494 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 19:02:04.944 - INFO - SAM文件读取完成|SAM file reading completed: 337.45M 行|lines, 2000000 k-mers
2026-01-19 19:02:42.345 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.78M filtered hits (保留率|retention: 100.0%)
2026-01-19 19:03:15.116 - INFO - 批次25过滤完成|Batch 25 filtering completed
2026-01-19 19:03:15.116 - INFO - ============================================================
2026-01-19 19:03:15.116 - INFO - 处理批次|Processing batch 26/39
2026-01-19 19:03:15.116 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_026.fa
2026-01-19 19:03:15.116 - INFO - ============================================================
2026-01-19 19:03:15.116 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 19:04:34.407 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 26)
2026-01-19 19:04:34.407 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 19:04:34.407 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 19:05:09.970 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 19:05:45.398 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 19:06:20.964 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 19:06:56.540 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 19:07:33.343 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 19:08:10.553 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 19:08:48.201 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 19:09:24.074 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 19:10:02.372 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 19:10:38.284 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 19:11:17.279 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 19:11:53.216 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 19:12:33.066 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 19:13:09.032 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 19:13:44.983 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 19:14:20.953 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 19:15:01.853 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 19:15:37.910 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 19:16:13.905 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 19:16:49.945 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 19:17:32.217 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 19:18:08.291 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 19:18:44.310 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 19:19:20.447 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 19:19:56.482 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 19:20:40.236 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 19:21:16.335 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 19:21:52.440 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 19:22:28.552 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 19:23:04.646 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 19:23:40.747 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 19:24:16.803 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 19:25:02.644 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 19:25:38.756 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 19:25:49.067 - INFO - SAM文件读取完成|SAM file reading completed: 342.86M 行|lines, 2000000 k-mers
2026-01-19 19:26:27.008 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.79M filtered hits (保留率|retention: 100.0%)
2026-01-19 19:27:00.277 - INFO - 批次26过滤完成|Batch 26 filtering completed
2026-01-19 19:27:00.277 - INFO - ============================================================
2026-01-19 19:27:00.277 - INFO - 处理批次|Processing batch 27/39
2026-01-19 19:27:00.277 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_027.fa
2026-01-19 19:27:00.277 - INFO - ============================================================
2026-01-19 19:27:00.277 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 19:28:15.429 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 27)
2026-01-19 19:28:15.429 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 19:28:15.429 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 19:28:51.033 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 19:29:26.492 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 19:30:02.057 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 19:30:37.648 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 19:31:13.298 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 19:31:50.592 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 19:32:26.359 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 19:33:04.146 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 19:33:42.557 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 19:34:18.509 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 19:34:54.494 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 19:35:33.740 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 19:36:09.603 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 19:36:49.694 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 19:37:25.663 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 19:38:01.545 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 19:38:37.529 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 19:39:18.725 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 19:39:54.737 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 19:40:30.753 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 19:41:06.821 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 19:41:49.448 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 19:42:25.504 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 19:43:01.621 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 19:43:37.624 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 19:44:13.643 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 19:44:49.678 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 19:45:33.898 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 19:46:10.020 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 19:46:46.134 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 19:47:22.239 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 19:47:58.307 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 19:48:34.387 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 19:49:16.258 - INFO - SAM文件读取完成|SAM file reading completed: 338.79M 行|lines, 2000000 k-mers
2026-01-19 19:49:53.574 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-19 19:50:26.475 - INFO - 批次27过滤完成|Batch 27 filtering completed
2026-01-19 19:50:26.475 - INFO - ============================================================
2026-01-19 19:50:26.475 - INFO - 处理批次|Processing batch 28/39
2026-01-19 19:50:26.475 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_028.fa
2026-01-19 19:50:26.475 - INFO - ============================================================
2026-01-19 19:50:26.475 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 19:51:43.341 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 28)
2026-01-19 19:51:43.341 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 19:51:43.341 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 19:52:18.294 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 19:52:53.211 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 19:53:28.220 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 19:54:03.308 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 19:54:38.510 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 19:55:13.919 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 19:55:49.093 - INFO - 已处理|Processed: 70.00M 行|lines
