2026-02-02 20:35:14.247 - INFO - ====================================================================================================
2026-02-02 20:35:14.248 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-02 20:35:14.249 - INFO - ====================================================================================================
2026-02-02 20:35:14.249 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.249 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.249 - INFO - 样本数|Number of samples: 181
2026-02-02 20:35:14.249 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-02 20:35:14.249 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.249 - INFO - 
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.254 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.254 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.254 - INFO - 
2026-02-02 20:35:14.256 - INFO - 样本数量|Number of samples: 181
2026-02-02 20:35:14.256 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-02 20:35:14.256 - INFO - 染色体数量|Number of chromosomes: 17341635
2026-02-02 20:35:14.256 - INFO - 
2026-02-02 20:35:17.432 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-02 20:35:33.235 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-03 07:59:04.779 - INFO - 已处理|Processed: 2,592,000,000 kmers, 输出|output: 2,591,999,999
2026-02-03 07:59:20.715 - INFO - 已处理|Processed: 2,593,000,000 kmers, 输出|output: 2,592,999,999
2026-02-03 07:59:36.655 - INFO - 已处理|Processed: 2,594,000,000 kmers, 输出|output: 2,593,999,999
2026-02-03 07:59:52.587 - INFO - 已处理|Processed: 2,595,000,000 kmers, 输出|output: 2,594,999,999
2026-02-03 08:00:08.529 - INFO - 已处理|Processed: 2,596,000,000 kmers, 输出|output: 2,595,999,999
2026-02-03 08:00:24.471 - INFO - 已处理|Processed: 2,597,000,000 kmers, 输出|output: 2,596,999,999
2026-02-03 08:00:40.405 - INFO - 已处理|Processed: 2,598,000,000 kmers, 输出|output: 2,597,999,999
2026-02-03 08:00:56.335 - INFO - 已处理|Processed: 2,599,000,000 kmers, 输出|output: 2,598,999,999
2026-02-03 08:01:12.277 - INFO - 已处理|Processed: 2,600,000,000 kmers, 输出|output: 2,599,999,999
2026-02-03 08:01:28.230 - INFO - 已处理|Processed: 2,601,000,000 kmers, 输出|output: 2,600,999,999
2026-02-03 08:01:44.177 - INFO - 已处理|Processed: 2,602,000,000 kmers, 输出|output: 2,601,999,999
2026-02-03 08:02:00.116 - INFO - 已处理|Processed: 2,603,000,000 kmers, 输出|output: 2,602,999,999
2026-02-03 08:02:16.059 - INFO - 已处理|Processed: 2,604,000,000 kmers, 输出|output: 2,603,999,999
2026-02-03 08:02:32.002 - INFO - 已处理|Processed: 2,605,000,000 kmers, 输出|output: 2,604,999,999
2026-02-03 08:02:47.940 - INFO - 已处理|Processed: 2,606,000,000 kmers, 输出|output: 2,605,999,999
2026-02-03 08:03:03.880 - INFO - 已处理|Processed: 2,607,000,000 kmers, 输出|output: 2,606,999,999
2026-02-03 08:03:19.814 - INFO - 已处理|Processed: 2,608,000,000 kmers, 输出|output: 2,607,999,999
2026-02-03 08:03:35.764 - INFO - 已处理|Processed: 2,609,000,000 kmers, 输出|output: 2,608,999,999
2026-02-03 08:03:51.692 - INFO - 已处理|Processed: 2,610,000,000 kmers, 输出|output: 2,609,999,999
2026-02-03 08:04:07.638 - INFO - 已处理|Processed: 2,611,000,000 kmers, 输出|output: 2,610,999,999
2026-02-03 08:04:23.573 - INFO - 已处理|Processed: 2,612,000,000 kmers, 输出|output: 2,611,999,999
2026-02-03 08:04:39.517 - INFO - 已处理|Processed: 2,613,000,000 kmers, 输出|output: 2,612,999,999
2026-02-03 08:04:55.475 - INFO - 已处理|Processed: 2,614,000,000 kmers, 输出|output: 2,613,999,999
2026-02-03 08:05:11.416 - INFO - 已处理|Processed: 2,615,000,000 kmers, 输出|output: 2,614,999,999
2026-02-03 08:05:27.344 - INFO - 已处理|Processed: 2,616,000,000 kmers, 输出|output: 2,615,999,999
2026-02-03 08:05:43.607 - INFO - 已处理|Processed: 2,617,000,000 kmers, 输出|output: 2,616,999,999
2026-02-03 08:05:59.498 - INFO - 已处理|Processed: 2,618,000,000 kmers, 输出|output: 2,617,999,999
2026-02-03 08:06:15.315 - INFO - 已处理|Processed: 2,619,000,000 kmers, 输出|output: 2,618,999,999
2026-02-03 08:06:31.139 - INFO - 已处理|Processed: 2,620,000,000 kmers, 输出|output: 2,619,999,999
2026-02-03 08:06:46.945 - INFO - 已处理|Processed: 2,621,000,000 kmers, 输出|output: 2,620,999,999
2026-02-03 08:07:02.781 - INFO - 已处理|Processed: 2,622,000,000 kmers, 输出|output: 2,621,999,999
2026-02-03 08:07:18.601 - INFO - 已处理|Processed: 2,623,000,000 kmers, 输出|output: 2,622,999,999
2026-02-03 08:07:34.428 - INFO - 已处理|Processed: 2,624,000,000 kmers, 输出|output: 2,623,999,999
2026-02-03 08:07:50.259 - INFO - 已处理|Processed: 2,625,000,000 kmers, 输出|output: 2,624,999,999
2026-02-03 08:08:06.080 - INFO - 已处理|Processed: 2,626,000,000 kmers, 输出|output: 2,625,999,999
2026-02-03 08:08:21.926 - INFO - 已处理|Processed: 2,627,000,000 kmers, 输出|output: 2,626,999,999
2026-02-03 08:08:37.782 - INFO - 已处理|Processed: 2,628,000,000 kmers, 输出|output: 2,627,999,999
2026-02-03 08:08:53.632 - INFO - 已处理|Processed: 2,629,000,000 kmers, 输出|output: 2,628,999,999
2026-02-03 08:09:09.505 - INFO - 已处理|Processed: 2,630,000,000 kmers, 输出|output: 2,629,999,999
2026-02-03 08:09:25.455 - INFO - 已处理|Processed: 2,631,000,000 kmers, 输出|output: 2,630,999,999
2026-02-03 08:09:41.399 - INFO - 已处理|Processed: 2,632,000,000 kmers, 输出|output: 2,631,999,999
2026-02-03 08:09:57.358 - INFO - 已处理|Processed: 2,633,000,000 kmers, 输出|output: 2,632,999,999
2026-02-03 08:10:13.303 - INFO - 已处理|Processed: 2,634,000,000 kmers, 输出|output: 2,633,999,999
2026-02-03 08:10:29.250 - INFO - 已处理|Processed: 2,635,000,000 kmers, 输出|output: 2,634,999,999
2026-02-03 08:10:45.185 - INFO - 已处理|Processed: 2,636,000,000 kmers, 输出|output: 2,635,999,999
2026-02-03 08:11:01.115 - INFO - 已处理|Processed: 2,637,000,000 kmers, 输出|output: 2,636,999,999
2026-02-03 08:11:17.049 - INFO - 已处理|Processed: 2,638,000,000 kmers, 输出|output: 2,637,999,999
2026-02-03 08:11:32.986 - INFO - 已处理|Processed: 2,639,000,000 kmers, 输出|output: 2,638,999,999
2026-02-03 08:11:48.918 - INFO - 已处理|Processed: 2,640,000,000 kmers, 输出|output: 2,639,999,999
2026-02-03 08:12:04.866 - INFO - 已处理|Processed: 2,641,000,000 kmers, 输出|output: 2,640,999,999
2026-02-03 08:12:20.806 - INFO - 已处理|Processed: 2,642,000,000 kmers, 输出|output: 2,641,999,999
2026-02-03 08:12:36.815 - INFO - 已处理|Processed: 2,643,000,000 kmers, 输出|output: 2,642,999,999
2026-02-03 08:12:52.747 - INFO - 已处理|Processed: 2,644,000,000 kmers, 输出|output: 2,643,999,999
2026-02-03 08:13:08.711 - INFO - 已处理|Processed: 2,645,000,000 kmers, 输出|output: 2,644,999,999
2026-02-03 08:13:24.649 - INFO - 已处理|Processed: 2,646,000,000 kmers, 输出|output: 2,645,999,999
2026-02-03 08:13:40.594 - INFO - 已处理|Processed: 2,647,000,000 kmers, 输出|output: 2,646,999,999
2026-02-03 08:13:56.529 - INFO - 已处理|Processed: 2,648,000,000 kmers, 输出|output: 2,647,999,999
2026-02-03 08:14:12.372 - INFO - 已处理|Processed: 2,649,000,000 kmers, 输出|output: 2,648,999,999
2026-02-03 08:14:28.229 - INFO - 已处理|Processed: 2,650,000,000 kmers, 输出|output: 2,649,999,999
2026-02-03 08:14:44.080 - INFO - 已处理|Processed: 2,651,000,000 kmers, 输出|output: 2,650,999,999
2026-02-03 08:14:59.938 - INFO - 已处理|Processed: 2,652,000,000 kmers, 输出|output: 2,651,999,999
2026-02-03 08:15:15.781 - INFO - 已处理|Processed: 2,653,000,000 kmers, 输出|output: 2,652,999,999
2026-02-03 08:15:31.632 - INFO - 已处理|Processed: 2,654,000,000 kmers, 输出|output: 2,653,999,999
2026-02-03 08:15:47.482 - INFO - 已处理|Processed: 2,655,000,000 kmers, 输出|output: 2,654,999,999
2026-02-03 08:16:03.360 - INFO - 已处理|Processed: 2,656,000,000 kmers, 输出|output: 2,655,999,999
2026-02-03 08:16:19.217 - INFO - 已处理|Processed: 2,657,000,000 kmers, 输出|output: 2,656,999,999
2026-02-03 08:16:35.085 - INFO - 已处理|Processed: 2,658,000,000 kmers, 输出|output: 2,657,999,999
2026-02-03 08:16:50.936 - INFO - 已处理|Processed: 2,659,000,000 kmers, 输出|output: 2,658,999,999
2026-02-03 08:17:06.798 - INFO - 已处理|Processed: 2,660,000,000 kmers, 输出|output: 2,659,999,999
2026-02-03 08:17:22.645 - INFO - 已处理|Processed: 2,661,000,000 kmers, 输出|output: 2,660,999,999
2026-02-03 08:17:38.499 - INFO - 已处理|Processed: 2,662,000,000 kmers, 输出|output: 2,661,999,999
2026-02-03 08:17:54.353 - INFO - 已处理|Processed: 2,663,000,000 kmers, 输出|output: 2,662,999,999
2026-02-03 08:18:10.240 - INFO - 已处理|Processed: 2,664,000,000 kmers, 输出|output: 2,663,999,999
2026-02-03 08:18:26.088 - INFO - 已处理|Processed: 2,665,000,000 kmers, 输出|output: 2,664,999,999
2026-02-03 08:18:41.963 - INFO - 已处理|Processed: 2,666,000,000 kmers, 输出|output: 2,665,999,999
2026-02-03 08:18:57.816 - INFO - 已处理|Processed: 2,667,000,000 kmers, 输出|output: 2,666,999,999
2026-02-03 08:19:13.669 - INFO - 已处理|Processed: 2,668,000,000 kmers, 输出|output: 2,667,999,999
2026-02-03 08:19:29.527 - INFO - 已处理|Processed: 2,669,000,000 kmers, 输出|output: 2,668,999,999
2026-02-03 08:19:45.379 - INFO - 已处理|Processed: 2,670,000,000 kmers, 输出|output: 2,669,999,999
2026-02-03 08:20:01.234 - INFO - 已处理|Processed: 2,671,000,000 kmers, 输出|output: 2,670,999,999
2026-02-03 08:20:17.077 - INFO - 已处理|Processed: 2,672,000,000 kmers, 输出|output: 2,671,999,999
2026-02-03 08:20:32.932 - INFO - 已处理|Processed: 2,673,000,000 kmers, 输出|output: 2,672,999,999
2026-02-03 08:20:48.951 - INFO - 已处理|Processed: 2,674,000,000 kmers, 输出|output: 2,673,999,999
2026-02-03 08:21:04.802 - INFO - 已处理|Processed: 2,675,000,000 kmers, 输出|output: 2,674,999,999
2026-02-03 08:21:20.651 - INFO - 已处理|Processed: 2,676,000,000 kmers, 输出|output: 2,675,999,999
2026-02-03 08:21:36.503 - INFO - 已处理|Processed: 2,677,000,000 kmers, 输出|output: 2,676,999,999
2026-02-03 08:21:52.357 - INFO - 已处理|Processed: 2,678,000,000 kmers, 输出|output: 2,677,999,999
2026-02-03 08:22:08.214 - INFO - 已处理|Processed: 2,679,000,000 kmers, 输出|output: 2,678,999,999
2026-02-03 08:22:24.073 - INFO - 已处理|Processed: 2,680,000,000 kmers, 输出|output: 2,679,999,999
2026-02-03 08:22:39.932 - INFO - 已处理|Processed: 2,681,000,000 kmers, 输出|output: 2,680,999,999
2026-02-03 08:22:55.791 - INFO - 已处理|Processed: 2,682,000,000 kmers, 输出|output: 2,681,999,999
2026-02-03 08:23:11.637 - INFO - 已处理|Processed: 2,683,000,000 kmers, 输出|output: 2,682,999,999
2026-02-03 08:23:27.487 - INFO - 已处理|Processed: 2,684,000,000 kmers, 输出|output: 2,683,999,999
2026-02-03 08:23:43.348 - INFO - 已处理|Processed: 2,685,000,000 kmers, 输出|output: 2,684,999,999
2026-02-03 08:23:59.199 - INFO - 已处理|Processed: 2,686,000,000 kmers, 输出|output: 2,685,999,999
2026-02-03 08:24:15.044 - INFO - 已处理|Processed: 2,687,000,000 kmers, 输出|output: 2,686,999,999
2026-02-03 08:24:30.901 - INFO - 已处理|Processed: 2,688,000,000 kmers, 输出|output: 2,687,999,999
2026-02-03 08:24:46.764 - INFO - 已处理|Processed: 2,689,000,000 kmers, 输出|output: 2,688,999,999
2026-02-03 08:25:02.647 - INFO - 已处理|Processed: 2,690,000,000 kmers, 输出|output: 2,689,999,999
2026-02-03 08:25:18.491 - INFO - 已处理|Processed: 2,691,000,000 kmers, 输出|output: 2,690,999,999
2026-02-03 08:25:34.342 - INFO - 已处理|Processed: 2,692,000,000 kmers, 输出|output: 2,691,999,999
2026-02-03 08:25:50.193 - INFO - 已处理|Processed: 2,693,000,000 kmers, 输出|output: 2,692,999,999
2026-02-03 08:26:06.052 - INFO - 已处理|Processed: 2,694,000,000 kmers, 输出|output: 2,693,999,999
2026-02-03 08:26:21.956 - INFO - 已处理|Processed: 2,695,000,000 kmers, 输出|output: 2,694,999,999
2026-02-03 08:26:37.807 - INFO - 已处理|Processed: 2,696,000,000 kmers, 输出|output: 2,695,999,999
2026-02-03 08:26:53.651 - INFO - 已处理|Processed: 2,697,000,000 kmers, 输出|output: 2,696,999,999
2026-02-03 08:27:09.502 - INFO - 已处理|Processed: 2,698,000,000 kmers, 输出|output: 2,697,999,999
2026-02-03 08:27:25.358 - INFO - 已处理|Processed: 2,699,000,000 kmers, 输出|output: 2,698,999,999
2026-02-03 08:27:41.207 - INFO - 已处理|Processed: 2,700,000,000 kmers, 输出|output: 2,699,999,999
2026-02-03 08:27:57.054 - INFO - 已处理|Processed: 2,701,000,000 kmers, 输出|output: 2,700,999,999
2026-02-03 08:28:12.904 - INFO - 已处理|Processed: 2,702,000,000 kmers, 输出|output: 2,701,999,999
2026-02-03 08:28:28.808 - INFO - 已处理|Processed: 2,703,000,000 kmers, 输出|output: 2,702,999,999
2026-02-03 08:28:44.721 - INFO - 已处理|Processed: 2,704,000,000 kmers, 输出|output: 2,703,999,999
2026-02-03 08:29:00.644 - INFO - 已处理|Processed: 2,705,000,000 kmers, 输出|output: 2,704,999,999
2026-02-03 08:29:16.537 - INFO - 已处理|Processed: 2,706,000,000 kmers, 输出|output: 2,705,999,999
2026-02-03 08:29:32.429 - INFO - 已处理|Processed: 2,707,000,000 kmers, 输出|output: 2,706,999,999
2026-02-03 08:29:48.364 - INFO - 已处理|Processed: 2,708,000,000 kmers, 输出|output: 2,707,999,999
2026-02-03 08:30:04.306 - INFO - 已处理|Processed: 2,709,000,000 kmers, 输出|output: 2,708,999,999
2026-02-03 08:30:20.248 - INFO - 已处理|Processed: 2,710,000,000 kmers, 输出|output: 2,709,999,999
2026-02-03 08:30:36.187 - INFO - 已处理|Processed: 2,711,000,000 kmers, 输出|output: 2,710,999,999
2026-02-03 08:30:52.114 - INFO - 已处理|Processed: 2,712,000,000 kmers, 输出|output: 2,711,999,999
2026-02-03 08:31:08.050 - INFO - 已处理|Processed: 2,713,000,000 kmers, 输出|output: 2,712,999,999
2026-02-03 08:31:23.988 - INFO - 已处理|Processed: 2,714,000,000 kmers, 输出|output: 2,713,999,999
2026-02-03 08:31:39.921 - INFO - 已处理|Processed: 2,715,000,000 kmers, 输出|output: 2,714,999,999
2026-02-03 08:31:55.850 - INFO - 已处理|Processed: 2,716,000,000 kmers, 输出|output: 2,715,999,999
2026-02-03 08:32:11.788 - INFO - 已处理|Processed: 2,717,000,000 kmers, 输出|output: 2,716,999,999
2026-02-03 08:32:27.734 - INFO - 已处理|Processed: 2,718,000,000 kmers, 输出|output: 2,717,999,999
2026-02-03 08:32:43.671 - INFO - 已处理|Processed: 2,719,000,000 kmers, 输出|output: 2,718,999,999
2026-02-03 08:32:59.618 - INFO - 已处理|Processed: 2,720,000,000 kmers, 输出|output: 2,719,999,999
2026-02-03 08:33:15.577 - INFO - 已处理|Processed: 2,721,000,000 kmers, 输出|output: 2,720,999,999
2026-02-03 08:33:31.514 - INFO - 已处理|Processed: 2,722,000,000 kmers, 输出|output: 2,721,999,999
2026-02-03 08:33:47.458 - INFO - 已处理|Processed: 2,723,000,000 kmers, 输出|output: 2,722,999,999
2026-02-03 08:34:03.391 - INFO - 已处理|Processed: 2,724,000,000 kmers, 输出|output: 2,723,999,999
2026-02-03 08:34:19.335 - INFO - 已处理|Processed: 2,725,000,000 kmers, 输出|output: 2,724,999,999
2026-02-03 08:34:35.283 - INFO - 已处理|Processed: 2,726,000,000 kmers, 输出|output: 2,725,999,999
2026-02-03 08:34:51.236 - INFO - 已处理|Processed: 2,727,000,000 kmers, 输出|output: 2,726,999,999
2026-02-03 08:35:07.181 - INFO - 已处理|Processed: 2,728,000,000 kmers, 输出|output: 2,727,999,999
2026-02-03 08:35:23.122 - INFO - 已处理|Processed: 2,729,000,000 kmers, 输出|output: 2,728,999,999
2026-02-03 08:35:39.094 - INFO - 已处理|Processed: 2,730,000,000 kmers, 输出|output: 2,729,999,999
2026-02-03 08:35:55.023 - INFO - 已处理|Processed: 2,731,000,000 kmers, 输出|output: 2,730,999,999
2026-02-03 08:36:10.965 - INFO - 已处理|Processed: 2,732,000,000 kmers, 输出|output: 2,731,999,999
2026-02-03 08:36:26.905 - INFO - 已处理|Processed: 2,733,000,000 kmers, 输出|output: 2,732,999,999
2026-02-03 08:36:42.849 - INFO - 已处理|Processed: 2,734,000,000 kmers, 输出|output: 2,733,999,999
2026-02-03 08:36:58.781 - INFO - 已处理|Processed: 2,735,000,000 kmers, 输出|output: 2,734,999,999
2026-02-03 08:37:14.726 - INFO - 已处理|Processed: 2,736,000,000 kmers, 输出|output: 2,735,999,999
2026-02-03 08:37:30.659 - INFO - 已处理|Processed: 2,737,000,000 kmers, 输出|output: 2,736,999,999
2026-02-03 08:37:46.601 - INFO - 已处理|Processed: 2,738,000,000 kmers, 输出|output: 2,737,999,999
2026-02-03 08:38:02.544 - INFO - 已处理|Processed: 2,739,000,000 kmers, 输出|output: 2,738,999,999
2026-02-03 08:38:18.495 - INFO - 已处理|Processed: 2,740,000,000 kmers, 输出|output: 2,739,999,999
2026-02-03 08:38:34.426 - INFO - 已处理|Processed: 2,741,000,000 kmers, 输出|output: 2,740,999,999
2026-02-03 08:38:50.376 - INFO - 已处理|Processed: 2,742,000,000 kmers, 输出|output: 2,741,999,999
2026-02-03 08:39:06.298 - INFO - 已处理|Processed: 2,743,000,000 kmers, 输出|output: 2,742,999,999
2026-02-03 08:39:22.231 - INFO - 已处理|Processed: 2,744,000,000 kmers, 输出|output: 2,743,999,999
2026-02-03 08:39:38.169 - INFO - 已处理|Processed: 2,745,000,000 kmers, 输出|output: 2,744,999,999
2026-02-03 08:39:54.095 - INFO - 已处理|Processed: 2,746,000,000 kmers, 输出|output: 2,745,999,999
2026-02-03 08:40:10.024 - INFO - 已处理|Processed: 2,747,000,000 kmers, 输出|output: 2,746,999,999
2026-02-03 08:40:26.021 - INFO - 已处理|Processed: 2,748,000,000 kmers, 输出|output: 2,747,999,999
2026-02-03 08:40:41.959 - INFO - 已处理|Processed: 2,749,000,000 kmers, 输出|output: 2,748,999,999
2026-02-03 08:40:57.895 - INFO - 已处理|Processed: 2,750,000,000 kmers, 输出|output: 2,749,999,999
2026-02-03 08:41:13.883 - INFO - 已处理|Processed: 2,751,000,000 kmers, 输出|output: 2,750,999,999
2026-02-03 08:41:29.825 - INFO - 已处理|Processed: 2,752,000,000 kmers, 输出|output: 2,751,999,999
2026-02-03 08:41:45.714 - INFO - 已处理|Processed: 2,753,000,000 kmers, 输出|output: 2,752,999,999
2026-02-03 08:42:01.559 - INFO - 已处理|Processed: 2,754,000,000 kmers, 输出|output: 2,753,999,999
2026-02-03 08:42:17.420 - INFO - 已处理|Processed: 2,755,000,000 kmers, 输出|output: 2,754,999,999
2026-02-03 08:42:33.271 - INFO - 已处理|Processed: 2,756,000,000 kmers, 输出|output: 2,755,999,999
2026-02-03 08:42:49.080 - INFO - 已处理|Processed: 2,757,000,000 kmers, 输出|output: 2,756,999,999
2026-02-03 08:43:04.903 - INFO - 已处理|Processed: 2,758,000,000 kmers, 输出|output: 2,757,999,999
2026-02-03 08:43:20.715 - INFO - 已处理|Processed: 2,759,000,000 kmers, 输出|output: 2,758,999,999
2026-02-03 08:43:36.529 - INFO - 已处理|Processed: 2,760,000,000 kmers, 输出|output: 2,759,999,999
2026-02-03 08:43:52.387 - INFO - 已处理|Processed: 2,761,000,000 kmers, 输出|output: 2,760,999,999
2026-02-03 08:44:08.238 - INFO - 已处理|Processed: 2,762,000,000 kmers, 输出|output: 2,761,999,999
2026-02-03 08:44:24.092 - INFO - 已处理|Processed: 2,763,000,000 kmers, 输出|output: 2,762,999,999
2026-02-03 08:44:39.946 - INFO - 已处理|Processed: 2,764,000,000 kmers, 输出|output: 2,763,999,999
2026-02-03 08:44:55.799 - INFO - 已处理|Processed: 2,765,000,000 kmers, 输出|output: 2,764,999,999
2026-02-03 08:45:11.662 - INFO - 已处理|Processed: 2,766,000,000 kmers, 输出|output: 2,765,999,999
2026-02-03 08:45:27.517 - INFO - 已处理|Processed: 2,767,000,000 kmers, 输出|output: 2,766,999,999
2026-02-03 08:45:43.372 - INFO - 已处理|Processed: 2,768,000,000 kmers, 输出|output: 2,767,999,999
2026-02-03 08:45:59.223 - INFO - 已处理|Processed: 2,769,000,000 kmers, 输出|output: 2,768,999,999
2026-02-03 08:46:15.083 - INFO - 已处理|Processed: 2,770,000,000 kmers, 输出|output: 2,769,999,999
2026-02-03 08:46:30.982 - INFO - 已处理|Processed: 2,771,000,000 kmers, 输出|output: 2,770,999,999
2026-02-03 08:46:46.835 - INFO - 已处理|Processed: 2,772,000,000 kmers, 输出|output: 2,771,999,999
2026-02-03 08:47:02.660 - INFO - 已处理|Processed: 2,773,000,000 kmers, 输出|output: 2,772,999,999
2026-02-03 08:47:18.510 - INFO - 已处理|Processed: 2,774,000,000 kmers, 输出|output: 2,773,999,999
2026-02-03 08:47:34.353 - INFO - 已处理|Processed: 2,775,000,000 kmers, 输出|output: 2,774,999,999
2026-02-03 08:47:50.215 - INFO - 已处理|Processed: 2,776,000,000 kmers, 输出|output: 2,775,999,999
2026-02-03 08:48:06.065 - INFO - 已处理|Processed: 2,777,000,000 kmers, 输出|output: 2,776,999,999
2026-02-03 08:48:21.915 - INFO - 已处理|Processed: 2,778,000,000 kmers, 输出|output: 2,777,999,999
2026-02-03 08:48:37.766 - INFO - 已处理|Processed: 2,779,000,000 kmers, 输出|output: 2,778,999,999
2026-02-03 08:48:53.627 - INFO - 已处理|Processed: 2,780,000,000 kmers, 输出|output: 2,779,999,999
2026-02-03 08:49:09.470 - INFO - 已处理|Processed: 2,781,000,000 kmers, 输出|output: 2,780,999,999
2026-02-03 08:49:25.314 - INFO - 已处理|Processed: 2,782,000,000 kmers, 输出|output: 2,781,999,999
2026-02-03 08:49:41.161 - INFO - 已处理|Processed: 2,783,000,000 kmers, 输出|output: 2,782,999,999
2026-02-03 08:49:57.004 - INFO - 已处理|Processed: 2,784,000,000 kmers, 输出|output: 2,783,999,999
2026-02-03 08:50:12.853 - INFO - 已处理|Processed: 2,785,000,000 kmers, 输出|output: 2,784,999,999
2026-02-03 08:50:28.725 - INFO - 已处理|Processed: 2,786,000,000 kmers, 输出|output: 2,785,999,999
2026-02-03 08:50:44.581 - INFO - 已处理|Processed: 2,787,000,000 kmers, 输出|output: 2,786,999,999
2026-02-03 08:51:00.471 - INFO - 已处理|Processed: 2,788,000,000 kmers, 输出|output: 2,787,999,999
2026-02-03 08:51:16.316 - INFO - 已处理|Processed: 2,789,000,000 kmers, 输出|output: 2,788,999,999
2026-02-03 08:51:32.158 - INFO - 已处理|Processed: 2,790,000,000 kmers, 输出|output: 2,789,999,999
2026-02-03 08:51:48.010 - INFO - 已处理|Processed: 2,791,000,000 kmers, 输出|output: 2,790,999,999
2026-02-03 08:52:03.960 - INFO - 已处理|Processed: 2,792,000,000 kmers, 输出|output: 2,791,999,999
2026-02-03 08:52:19.901 - INFO - 已处理|Processed: 2,793,000,000 kmers, 输出|output: 2,792,999,999
2026-02-03 08:52:35.836 - INFO - 已处理|Processed: 2,794,000,000 kmers, 输出|output: 2,793,999,999
2026-02-03 08:52:51.763 - INFO - 已处理|Processed: 2,795,000,000 kmers, 输出|output: 2,794,999,999
2026-02-03 08:53:07.703 - INFO - 已处理|Processed: 2,796,000,000 kmers, 输出|output: 2,795,999,999
2026-02-03 08:53:23.648 - INFO - 已处理|Processed: 2,797,000,000 kmers, 输出|output: 2,796,999,999
2026-02-03 08:53:39.574 - INFO - 已处理|Processed: 2,798,000,000 kmers, 输出|output: 2,797,999,999
