正在处理 SNP 文件: variation.filtered.snp.vcf.gz...
SNP 文件处理完成.
正在处理 INDEL 文件: variation.filtered.indel.vcf.gz...
INDEL 文件处理完成.

#CHROM	SAMPLE	SNP_COUNT	INDEL_COUNT	INDEL_TYPE
NC_081818.1	GC41	320813	19465	insertion
NC_081818.1	GC41	320813	25159	deletion
NC_081819.1	GC41	243835	13893	insertion
NC_081819.1	GC41	243835	18120	deletion
NC_081820.1	GC41	312497	18674	insertion
NC_081820.1	GC41	312497	24730	deletion
NC_081821.1	GC41	155242	9297	insertion
NC_081821.1	GC41	155242	11346	deletion
NC_081822.1	GC41	392498	25086	insertion
NC_081822.1	GC41	392498	31443	deletion
NC_081823.1	GC41	344010	19783	insertion
NC_081823.1	GC41	344010	25313	deletion
NC_007957.1	GC42	10	2	insertion
NC_007957.1	GC42	10	3	deletion
NC_012119.1	GC42	306	81	insertion
NC_012119.1	GC42	306	71	deletion
NC_081805.1	GC42	394713	26420	insertion
NC_081805.1	GC42	394713	32816	deletion
NC_081806.1	GC42	266541	16043	insertion
NC_081806.1	GC42	266541	19353	deletion
NC_081807.1	GC42	313505	18237	insertion
NC_081807.1	GC42	313505	23577	deletion
NC_081808.1	GC42	309678	20670	insertion
NC_081808.1	GC42	309678	25585	deletion
NC_081809.1	GC42	412968	25750	insertion
NC_081809.1	GC42	412968	33008	deletion
NC_081810.1	GC42	334397	22306	insertion
NC_081810.1	GC42	334397	28358	deletion
NC_081811.1	GC42	426734	28403	insertion
NC_081811.1	GC42	426734	35443	deletion
NC_081812.1	GC42	343685	23150	insertion
NC_081812.1	GC42	343685	29069	deletion
NC_081813.1	GC42	366192	21727	insertion
NC_081813.1	GC42	366192	29271	deletion
NC_081814.1	GC42	354867	23187	insertion
NC_081814.1	GC42	354867	28894	deletion
NC_081815.1	GC42	268854	16934	insertion
NC_081815.1	GC42	268854	21590	deletion
NC_081816.1	GC42	347001	21814	insertion
NC_081816.1	GC42	347001	27438	deletion
NC_081817.1	GC42	435317	29183	insertion
NC_081817.1	GC42	435317	35729	deletion
NC_081818.1	GC42	356070	22561	insertion
NC_081818.1	GC42	356070	28593	deletion
NC_081819.1	GC42	272877	16058	insertion
NC_081819.1	GC42	272877	20967	deletion
NC_081820.1	GC42	351309	21294	insertion
NC_081820.1	GC42	351309	28376	deletion
NC_081821.1	GC42	171883	10574	insertion
NC_081821.1	GC42	171883	12844	deletion
NC_081822.1	GC42	432629	28197	insertion
NC_081822.1	GC42	432629	35477	deletion
NC_081823.1	GC42	386163	22982	insertion
NC_081823.1	GC42	386163	29128	deletion
NC_007957.1	GC43	10	2	insertion
NC_007957.1	GC43	10	3	deletion
NC_012119.1	GC43	312	82	insertion
NC_012119.1	GC43	312	73	deletion
NC_081805.1	GC43	365682	23879	insertion
NC_081805.1	GC43	365682	29399	deletion
NC_081806.1	GC43	245337	14413	insertion
NC_081806.1	GC43	245337	17699	deletion
NC_081807.1	GC43	289644	16406	insertion
NC_081807.1	GC43	289644	21472	deletion
NC_081808.1	GC43	286748	18697	insertion
NC_081808.1	GC43	286748	23166	deletion
NC_081809.1	GC43	380829	22956	insertion
NC_081809.1	GC43	380829	29525	deletion
NC_081810.1	GC43	308344	19957	insertion
NC_081810.1	GC43	308344	25499	deletion
NC_081811.1	GC43	396788	25728	insertion
NC_081811.1	GC43	396788	31936	deletion
NC_081812.1	GC43	320721	21223	insertion
NC_081812.1	GC43	320721	26541	deletion
NC_081813.1	GC43	339275	19773	insertion
NC_081813.1	GC43	339275	26876	deletion
NC_081814.1	GC43	331044	21270	insertion
NC_081814.1	GC43	331044	26448	deletion
NC_081815.1	GC43	248782	15272	insertion
NC_081815.1	GC43	248782	19519	deletion
NC_081816.1	GC43	323125	19810	insertion
NC_081816.1	GC43	323125	25005	deletion
NC_081817.1	GC43	410750	26753	insertion
NC_081817.1	GC43	410750	33045	deletion
NC_081818.1	GC43	330952	20191	insertion
NC_081818.1	GC43	330952	25880	deletion
NC_081819.1	GC43	253152	14420	insertion
NC_081819.1	GC43	253152	18654	deletion
NC_081820.1	GC43	325623	19360	insertion
NC_081820.1	GC43	325623	25902	deletion
NC_081821.1	GC43	161609	9792	insertion
NC_081821.1	GC43	161609	11828	deletion
NC_081822.1	GC43	403933	25697	insertion
NC_081822.1	GC43	403933	32682	deletion
NC_081823.1	GC43	357121	20734	insertion
NC_081823.1	GC43	357121	26386	deletion
NC_007957.1	GC44	10	2	insertion
NC_007957.1	GC44	10	3	deletion
NC_012119.1	GC44	309	81	insertion
NC_012119.1	GC44	309	73	deletion
NC_081805.1	GC44	380129	25437	insertion
NC_081805.1	GC44	380129	31437	deletion
NC_081806.1	GC44	254737	15272	insertion
NC_081806.1	GC44	254737	18746	deletion
NC_081807.1	GC44	300118	17466	insertion
NC_081807.1	GC44	300118	22730	deletion
NC_081808.1	GC44	299087	19975	insertion
NC_081808.1	GC44	299087	24581	deletion
NC_081809.1	GC44	392684	24300	insertion
NC_081809.1	GC44	392684	31231	deletion
NC_081810.1	GC44	321503	21504	insertion
NC_081810.1	GC44	321503	27279	deletion
NC_081811.1	GC44	411128	27335	insertion
NC_081811.1	GC44	411128	34000	deletion
NC_081812.1	GC44	333730	22586	insertion
NC_081812.1	GC44	333730	28015	deletion
NC_081813.1	GC44	350421	20869	insertion
NC_081813.1	GC44	350421	28389	deletion
NC_081814.1	GC44	342387	22517	insertion
NC_081814.1	GC44	342387	27986	deletion
NC_081815.1	GC44	258463	16239	insertion
NC_081815.1	GC44	258463	20604	deletion
NC_081816.1	GC44	332389	20975	insertion
NC_081816.1	GC44	332389	26411	deletion
NC_081817.1	GC44	422075	28096	insertion
NC_081817.1	GC44	422075	34722	deletion
NC_081818.1	GC44	342442	21516	insertion
NC_081818.1	GC44	342442	27300	deletion
NC_081819.1	GC44	259385	15312	insertion
NC_081819.1	GC44	259385	19713	deletion
NC_081820.1	GC44	336821	20614	insertion
NC_081820.1	GC44	336821	27378	deletion
NC_081821.1	GC44	164341	10150	insertion
NC_081821.1	GC44	164341	12254	deletion
NC_081822.1	GC44	417389	27046	insertion
NC_081822.1	GC44	417389	34183	deletion
NC_081823.1	GC44	368444	21874	insertion
NC_081823.1	GC44	368444	27765	deletion
NC_007957.1	GC45	10	2	insertion
NC_007957.1	GC45	10	3	deletion
NC_012119.1	GC45	286	80	insertion
NC_012119.1	GC45	286	71	deletion
NC_081805.1	GC45	57517	3056	insertion
NC_081805.1	GC45	57517	3851	deletion
NC_081806.1	GC45	38256	1972	insertion
NC_081806.1	GC45	38256	2302	deletion
NC_081807.1	GC45	44798	2024	insertion
NC_081807.1	GC45	44798	2678	deletion
NC_081808.1	GC45	47414	2508	insertion
NC_081808.1	GC45	47414	3115	deletion
NC_081809.1	GC45	57941	2795	insertion
NC_081809.1	GC45	57941	3582	deletion
NC_081810.1	GC45	50382	2678	insertion
NC_081810.1	GC45	50382	3404	deletion
NC_081811.1	GC45	65806	3515	insertion
NC_081811.1	GC45	65806	4345	deletion
NC_081812.1	GC45	53562	2814	insertion
NC_081812.1	GC45	53562	3573	deletion
NC_081813.1	GC45	52465	2490	insertion
NC_081813.1	GC45	52465	3142	deletion
NC_081814.1	GC45	59348	3135	insertion
NC_081814.1	GC45	59348	3930	deletion
NC_081815.1	GC45	39016	1959	insertion
NC_081815.1	GC45	39016	2576	deletion
NC_081816.1	GC45	56906	2749	insertion
NC_081816.1	GC45	56906	3671	deletion
NC_081817.1	GC45	79645	4193	insertion
NC_081817.1	GC45	79645	5010	deletion
NC_081818.1	GC45	55561	2711	insertion
NC_081818.1	GC45	55561	3451	deletion
NC_081819.1	GC45	40917	1901	insertion
NC_081819.1	GC45	40917	2380	deletion
NC_081820.1	GC45	53258	2421	insertion
NC_081820.1	GC45	53258	3218	deletion
NC_081821.1	GC45	30874	1455	insertion
NC_081821.1	GC45	30874	1800	deletion
NC_081822.1	GC45	76973	3874	insertion
NC_081822.1	GC45	76973	4966	deletion
NC_081823.1	GC45	55575	2552	insertion
NC_081823.1	GC45	55575	3345	deletion
NC_007957.1	GC46	10	2	insertion
NC_007957.1	GC46	10	3	deletion
NC_012119.1	GC46	313	83	insertion
NC_012119.1	GC46	313	75	deletion
NC_081805.1	GC46	186033	11151	insertion
NC_081805.1	GC46	186033	14001	deletion
NC_081806.1	GC46	121806	6697	insertion
NC_081806.1	GC46	121806	8122	deletion
NC_081807.1	GC46	147119	7442	insertion
NC_081807.1	GC46	147119	9693	deletion
NC_081808.1	GC46	148336	8862	insertion
NC_081808.1	GC46	148336	10896	deletion
NC_081809.1	GC46	187887	10357	insertion
NC_081809.1	GC46	187887	13163	deletion
NC_081810.1	GC46	157283	9393	insertion
NC_081810.1	GC46	157283	11951	deletion
NC_081811.1	GC46	206793	12142	insertion
NC_081811.1	GC46	206793	15116	deletion
NC_081812.1	GC46	166546	10008	insertion
NC_081812.1	GC46	166546	12612	deletion
NC_081813.1	GC46	166666	8549	insertion
NC_081813.1	GC46	166666	11633	deletion
NC_081814.1	GC46	175212	10204	insertion
NC_081814.1	GC46	175212	12962	deletion
NC_081815.1	GC46	125976	7129	insertion
NC_081815.1	GC46	125976	9030	deletion
NC_081816.1	GC46	169253	9319	insertion
NC_081816.1	GC46	169253	12103	deletion
NC_081817.1	GC46	233318	13872	insertion
NC_081817.1	GC46	233318	16685	deletion
NC_081818.1	GC46	171454	9534	insertion
NC_081818.1	GC46	171454	11995	deletion
NC_081819.1	GC46	128807	6690	insertion
NC_081819.1	GC46	128807	8706	deletion
NC_081820.1	GC46	165082	8725	insertion
NC_081820.1	GC46	165082	11729	deletion
NC_081821.1	GC46	90099	4849	insertion
NC_081821.1	GC46	90099	5913	deletion
NC_081822.1	GC46	224594	13156	insertion
NC_081822.1	GC46	224594	16542	deletion
NC_081823.1	GC46	180261	9381	insertion
NC_081823.1	GC46	180261	11743	deletion
NC_007957.1	GC47	10	2	insertion
NC_007957.1	GC47	10	3	deletion
NC_012119.1	GC47	317	82	insertion
NC_012119.1	GC47	317	73	deletion
NC_081805.1	GC47	551582	41893	insertion
NC_081805.1	GC47	551582	50967	deletion
NC_081806.1	GC47	375481	25502	insertion
NC_081806.1	GC47	375481	30173	deletion
NC_081807.1	GC47	439292	29759	insertion
NC_081807.1	GC47	439292	37348	deletion
NC_081808.1	GC47	424809	32679	insertion
NC_081808.1	GC47	424809	38848	deletion
NC_081809.1	GC47	581685	41801	insertion
NC_081809.1	GC47	581685	51890	deletion
NC_081810.1	GC47	466313	35462	insertion
NC_081810.1	GC47	466313	44146	deletion
NC_081811.1	GC47	584915	43838	insertion
NC_081811.1	GC47	584915	53596	deletion
NC_081812.1	GC47	469326	36759	insertion
NC_081812.1	GC47	469326	43999	deletion
NC_081813.1	GC47	525768	36637	insertion
NC_081813.1	GC47	525768	47856	deletion
NC_081814.1	GC47	477293	35379	insertion
NC_081814.1	GC47	477293	42741	deletion
NC_081815.1	GC47	372722	26696	insertion
NC_081815.1	GC47	372722	33271	deletion
NC_081816.1	GC47	474090	34285	insertion
NC_081816.1	GC47	474090	41554	deletion
NC_081817.1	GC47	562436	42187	insertion
NC_081817.1	GC47	562436	51051	deletion
NC_081818.1	GC47	487934	35334	insertion
NC_081818.1	GC47	487934	43667	deletion
NC_081819.1	GC47	381031	26027	insertion
NC_081819.1	GC47	381031	32632	deletion
NC_081820.1	GC47	499335	35243	insertion
NC_081820.1	GC47	499335	46026	deletion
NC_081821.1	GC47	225681	15906	insertion
NC_081821.1	GC47	225681	18864	deletion
NC_081822.1	GC47	569499	41974	insertion
NC_081822.1	GC47	569499	51522	deletion
NC_081823.1	GC47	550113	37916	insertion
NC_081823.1	GC47	550113	47712	deletion
NC_007957.1	GC48	10	2	insertion
NC_007957.1	GC48	10	3	deletion
NC_012119.1	GC48	326	80	insertion
NC_012119.1	GC48	326	74	deletion
NC_081805.1	GC48	548974	41404	insertion
NC_081805.1	GC48	548974	50338	deletion
NC_081806.1	GC48	372481	25128	insertion
NC_081806.1	GC48	372481	29897	deletion
NC_081807.1	GC48	437717	29240	insertion
NC_081807.1	GC48	437717	36875	deletion
NC_081808.1	GC48	422080	32168	insertion
NC_081808.1	GC48	422080	38341	deletion
NC_081809.1	GC48	577199	40976	insertion
NC_081809.1	GC48	577199	51352	deletion
NC_081810.1	GC48	463669	35003	insertion
NC_081810.1	GC48	463669	43409	deletion
NC_081811.1	GC48	579073	43097	insertion
NC_081811.1	GC48	579073	53176	deletion
NC_081812.1	GC48	468142	36275	insertion
NC_081812.1	GC48	468142	43637	deletion
NC_081813.1	GC48	521639	35894	insertion
NC_081813.1	GC48	521639	47065	deletion
NC_081814.1	GC48	474305	34841	insertion
NC_081814.1	GC48	474305	42132	deletion
NC_081815.1	GC48	370388	26170	insertion
NC_081815.1	GC48	370388	32843	deletion
NC_081816.1	GC48	470713	33771	insertion
NC_081816.1	GC48	470713	41323	deletion
NC_081817.1	GC48	559473	41526	insertion
NC_081817.1	GC48	559473	50609	deletion
NC_081818.1	GC48	485950	35015	insertion
NC_081818.1	GC48	485950	43330	deletion
NC_081819.1	GC48	378879	25515	insertion
NC_081819.1	GC48	378879	32171	deletion
NC_081820.1	GC48	495788	34651	insertion
NC_081820.1	GC48	495788	45211	deletion
NC_081821.1	GC48	224976	15658	insertion
NC_081821.1	GC48	224976	18594	deletion
NC_081822.1	GC48	568434	41584	insertion
NC_081822.1	GC48	568434	50926	deletion
NC_081823.1	GC48	545186	37386	insertion
NC_081823.1	GC48	545186	46668	deletion
NC_007957.1	GC49	10	2	insertion
NC_007957.1	GC49	10	3	deletion
NC_012119.1	GC49	322	81	insertion
NC_012119.1	GC49	322	73	deletion
NC_081805.1	GC49	551001	41300	insertion
NC_081805.1	GC49	551001	50319	deletion
NC_081806.1	GC49	374692	25300	insertion
NC_081806.1	GC49	374692	29876	deletion
NC_081807.1	GC49	438947	29277	insertion
NC_081807.1	GC49	438947	36968	deletion
NC_081808.1	GC49	424109	32217	insertion
NC_081808.1	GC49	424109	38439	deletion
NC_081809.1	GC49	577099	41016	insertion
NC_081809.1	GC49	577099	51001	deletion
NC_081810.1	GC49	463408	34923	insertion
NC_081810.1	GC49	463408	43378	deletion
NC_081811.1	GC49	581876	43214	insertion
NC_081811.1	GC49	581876	53134	deletion
NC_081812.1	GC49	467561	36113	insertion
NC_081812.1	GC49	467561	43338	deletion
NC_081813.1	GC49	524096	35974	insertion
NC_081813.1	GC49	524096	47252	deletion
NC_081814.1	GC49	475615	34893	insertion
NC_081814.1	GC49	475615	42170	deletion
NC_081815.1	GC49	371932	26299	insertion
NC_081815.1	GC49	371932	32789	deletion
NC_081816.1	GC49	471584	33787	insertion
NC_081816.1	GC49	471584	41070	deletion
NC_081817.1	GC49	560037	41555	insertion
NC_081817.1	GC49	560037	50564	deletion
NC_081818.1	GC49	487108	35064	insertion
NC_081818.1	GC49	487108	43410	deletion
NC_081819.1	GC49	380125	25594	insertion
NC_081819.1	GC49	380125	32302	deletion
NC_081820.1	GC49	496452	34460	insertion
NC_081820.1	GC49	496452	45426	deletion
NC_081821.1	GC49	225390	15672	insertion
NC_081821.1	GC49	225390	18550	deletion
NC_081822.1	GC49	569284	41606	insertion
NC_081822.1	GC49	569284	51160	deletion
NC_081823.1	GC49	546071	37246	insertion
NC_081823.1	GC49	546071	46731	deletion
NC_007957.1	GC50	10	2	insertion
NC_007957.1	GC50	10	3	deletion
NC_012119.1	GC50	319	81	insertion
NC_012119.1	GC50	319	74	deletion
NC_081805.1	GC50	548862	41447	insertion
NC_081805.1	GC50	548862	50320	deletion
NC_081806.1	GC50	374785	25365	insertion
NC_081806.1	GC50	374785	29918	deletion
NC_081807.1	GC50	438005	29329	insertion
NC_081807.1	GC50	438005	37059	deletion
NC_081808.1	GC50	423682	32349	insertion
NC_081808.1	GC50	423682	38622	deletion
NC_081809.1	GC50	579816	41281	insertion
NC_081809.1	GC50	579816	51456	deletion
NC_081810.1	GC50	464005	35188	insertion
NC_081810.1	GC50	464005	43546	deletion
NC_081811.1	GC50	580965	43345	insertion
NC_081811.1	GC50	580965	53231	deletion
NC_081812.1	GC50	467883	36366	insertion
NC_081812.1	GC50	467883	43572	deletion
NC_081813.1	GC50	523085	36198	insertion
NC_081813.1	GC50	523085	47219	deletion
NC_081814.1	GC50	474599	35138	insertion
NC_081814.1	GC50	474599	42430	deletion
NC_081815.1	GC50	372017	26559	insertion
NC_081815.1	GC50	372017	33008	deletion
NC_081816.1	GC50	470719	33926	insertion
NC_081816.1	GC50	470719	41362	deletion
NC_081817.1	GC50	559742	41634	insertion
NC_081817.1	GC50	559742	50696	deletion
NC_081818.1	GC50	485702	35093	insertion
NC_081818.1	GC50	485702	43369	deletion
NC_081819.1	GC50	379004	25838	insertion
NC_081819.1	GC50	379004	32450	deletion
NC_081820.1	GC50	496661	35007	insertion
NC_081820.1	GC50	496661	45514	deletion
NC_081821.1	GC50	224268	15648	insertion
NC_081821.1	GC50	224268	18579	deletion
NC_081822.1	GC50	567000	41560	insertion
NC_081822.1	GC50	567000	51198	deletion
NC_081823.1	GC50	546169	37595	insertion
NC_081823.1	GC50	546169	47095	deletion
