2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.337 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.337 - INFO - 样本数|Number of samples: 181
2026-02-05 18:32:24.351 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-05 18:32:24.351 - INFO - 染色体数量|Chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.351 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.351 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.353 - INFO - 样本数量|Number of samples: 181
2026-02-05 18:32:24.353 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-05 18:32:24.353 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.353 - INFO - 每条染色体平均长度|Average length per chromosome: 867,081,722
2026-02-05 18:32:24.353 - INFO - 
2026-02-05 18:32:24.353 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-05 18:32:40.269 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-06 04:22:25.651 - INFO - 已处理|Processed: 2,211,000,000 kmers, 输出|output: 2,210,999,999
2026-02-06 04:22:41.695 - INFO - 已处理|Processed: 2,212,000,000 kmers, 输出|output: 2,211,999,999
2026-02-06 04:22:57.738 - INFO - 已处理|Processed: 2,213,000,000 kmers, 输出|output: 2,212,999,999
2026-02-06 04:23:13.773 - INFO - 已处理|Processed: 2,214,000,000 kmers, 输出|output: 2,213,999,999
2026-02-06 04:23:29.837 - INFO - 已处理|Processed: 2,215,000,000 kmers, 输出|output: 2,214,999,999
2026-02-06 04:23:45.871 - INFO - 已处理|Processed: 2,216,000,000 kmers, 输出|output: 2,215,999,999
2026-02-06 04:24:01.908 - INFO - 已处理|Processed: 2,217,000,000 kmers, 输出|output: 2,216,999,999
2026-02-06 04:24:17.941 - INFO - 已处理|Processed: 2,218,000,000 kmers, 输出|output: 2,217,999,999
2026-02-06 04:24:33.976 - INFO - 已处理|Processed: 2,219,000,000 kmers, 输出|output: 2,218,999,999
2026-02-06 04:24:50.022 - INFO - 已处理|Processed: 2,220,000,000 kmers, 输出|output: 2,219,999,999
2026-02-06 04:25:06.071 - INFO - 已处理|Processed: 2,221,000,000 kmers, 输出|output: 2,220,999,999
2026-02-06 04:25:22.111 - INFO - 已处理|Processed: 2,222,000,000 kmers, 输出|output: 2,221,999,999
2026-02-06 04:25:38.159 - INFO - 已处理|Processed: 2,223,000,000 kmers, 输出|output: 2,222,999,999
2026-02-06 04:25:54.226 - INFO - 已处理|Processed: 2,224,000,000 kmers, 输出|output: 2,223,999,999
2026-02-06 04:26:10.262 - INFO - 已处理|Processed: 2,225,000,000 kmers, 输出|output: 2,224,999,999
2026-02-06 04:26:26.299 - INFO - 已处理|Processed: 2,226,000,000 kmers, 输出|output: 2,225,999,999
2026-02-06 04:26:42.342 - INFO - 已处理|Processed: 2,227,000,000 kmers, 输出|output: 2,226,999,999
2026-02-06 04:26:58.388 - INFO - 已处理|Processed: 2,228,000,000 kmers, 输出|output: 2,227,999,999
2026-02-06 04:27:14.430 - INFO - 已处理|Processed: 2,229,000,000 kmers, 输出|output: 2,228,999,999
2026-02-06 04:27:30.474 - INFO - 已处理|Processed: 2,230,000,000 kmers, 输出|output: 2,229,999,999
2026-02-06 04:27:46.518 - INFO - 已处理|Processed: 2,231,000,000 kmers, 输出|output: 2,230,999,999
2026-02-06 04:28:02.566 - INFO - 已处理|Processed: 2,232,000,000 kmers, 输出|output: 2,231,999,999
2026-02-06 04:28:18.613 - INFO - 已处理|Processed: 2,233,000,000 kmers, 输出|output: 2,232,999,999
2026-02-06 04:28:34.666 - INFO - 已处理|Processed: 2,234,000,000 kmers, 输出|output: 2,233,999,999
2026-02-06 04:28:50.706 - INFO - 已处理|Processed: 2,235,000,000 kmers, 输出|output: 2,234,999,999
2026-02-06 04:29:06.745 - INFO - 已处理|Processed: 2,236,000,000 kmers, 输出|output: 2,235,999,999
2026-02-06 04:29:22.789 - INFO - 已处理|Processed: 2,237,000,000 kmers, 输出|output: 2,236,999,999
2026-02-06 04:29:38.829 - INFO - 已处理|Processed: 2,238,000,000 kmers, 输出|output: 2,237,999,999
2026-02-06 04:29:54.870 - INFO - 已处理|Processed: 2,239,000,000 kmers, 输出|output: 2,238,999,999
2026-02-06 04:30:10.911 - INFO - 已处理|Processed: 2,240,000,000 kmers, 输出|output: 2,239,999,999
2026-02-06 04:30:26.951 - INFO - 已处理|Processed: 2,241,000,000 kmers, 输出|output: 2,240,999,999
2026-02-06 04:30:42.993 - INFO - 已处理|Processed: 2,242,000,000 kmers, 输出|output: 2,241,999,999
2026-02-06 04:30:59.042 - INFO - 已处理|Processed: 2,243,000,000 kmers, 输出|output: 2,242,999,999
2026-02-06 04:31:15.079 - INFO - 已处理|Processed: 2,244,000,000 kmers, 输出|output: 2,243,999,999
2026-02-06 04:31:31.112 - INFO - 已处理|Processed: 2,245,000,000 kmers, 输出|output: 2,244,999,999
2026-02-06 04:31:47.138 - INFO - 已处理|Processed: 2,246,000,000 kmers, 输出|output: 2,245,999,999
2026-02-06 04:32:03.169 - INFO - 已处理|Processed: 2,247,000,000 kmers, 输出|output: 2,246,999,999
2026-02-06 04:32:19.201 - INFO - 已处理|Processed: 2,248,000,000 kmers, 输出|output: 2,247,999,999
2026-02-06 04:32:35.231 - INFO - 已处理|Processed: 2,249,000,000 kmers, 输出|output: 2,248,999,999
2026-02-06 04:32:51.269 - INFO - 已处理|Processed: 2,250,000,000 kmers, 输出|output: 2,249,999,999
2026-02-06 04:33:07.301 - INFO - 已处理|Processed: 2,251,000,000 kmers, 输出|output: 2,250,999,999
2026-02-06 04:33:23.329 - INFO - 已处理|Processed: 2,252,000,000 kmers, 输出|output: 2,251,999,999
2026-02-06 04:33:39.361 - INFO - 已处理|Processed: 2,253,000,000 kmers, 输出|output: 2,252,999,999
2026-02-06 04:33:55.390 - INFO - 已处理|Processed: 2,254,000,000 kmers, 输出|output: 2,253,999,999
2026-02-06 04:34:11.430 - INFO - 已处理|Processed: 2,255,000,000 kmers, 输出|output: 2,254,999,999
2026-02-06 04:34:27.470 - INFO - 已处理|Processed: 2,256,000,000 kmers, 输出|output: 2,255,999,999
2026-02-06 04:34:43.521 - INFO - 已处理|Processed: 2,257,000,000 kmers, 输出|output: 2,256,999,999
2026-02-06 04:34:59.567 - INFO - 已处理|Processed: 2,258,000,000 kmers, 输出|output: 2,257,999,999
2026-02-06 04:35:15.612 - INFO - 已处理|Processed: 2,259,000,000 kmers, 输出|output: 2,258,999,999
2026-02-06 04:35:31.652 - INFO - 已处理|Processed: 2,260,000,000 kmers, 输出|output: 2,259,999,999
2026-02-06 04:35:47.697 - INFO - 已处理|Processed: 2,261,000,000 kmers, 输出|output: 2,260,999,999
2026-02-06 04:36:03.753 - INFO - 已处理|Processed: 2,262,000,000 kmers, 输出|output: 2,261,999,999
2026-02-06 04:36:19.798 - INFO - 已处理|Processed: 2,263,000,000 kmers, 输出|output: 2,262,999,999
2026-02-06 04:36:35.845 - INFO - 已处理|Processed: 2,264,000,000 kmers, 输出|output: 2,263,999,999
2026-02-06 04:36:51.899 - INFO - 已处理|Processed: 2,265,000,000 kmers, 输出|output: 2,264,999,999
2026-02-06 04:37:07.950 - INFO - 已处理|Processed: 2,266,000,000 kmers, 输出|output: 2,265,999,999
2026-02-06 04:37:23.992 - INFO - 已处理|Processed: 2,267,000,000 kmers, 输出|output: 2,266,999,999
2026-02-06 04:37:40.033 - INFO - 已处理|Processed: 2,268,000,000 kmers, 输出|output: 2,267,999,999
2026-02-06 04:37:56.080 - INFO - 已处理|Processed: 2,269,000,000 kmers, 输出|output: 2,268,999,999
2026-02-06 04:38:12.122 - INFO - 已处理|Processed: 2,270,000,000 kmers, 输出|output: 2,269,999,999
2026-02-06 04:38:31.256 - INFO - 已处理|Processed: 2,271,000,000 kmers, 输出|output: 2,270,999,999
2026-02-06 04:38:47.302 - INFO - 已处理|Processed: 2,272,000,000 kmers, 输出|output: 2,271,999,999
2026-02-06 04:39:03.352 - INFO - 已处理|Processed: 2,273,000,000 kmers, 输出|output: 2,272,999,999
2026-02-06 04:39:19.412 - INFO - 已处理|Processed: 2,274,000,000 kmers, 输出|output: 2,273,999,999
2026-02-06 04:39:35.466 - INFO - 已处理|Processed: 2,275,000,000 kmers, 输出|output: 2,274,999,999
2026-02-06 04:39:51.525 - INFO - 已处理|Processed: 2,276,000,000 kmers, 输出|output: 2,275,999,999
2026-02-06 04:40:07.569 - INFO - 已处理|Processed: 2,277,000,000 kmers, 输出|output: 2,276,999,999
2026-02-06 04:40:23.614 - INFO - 已处理|Processed: 2,278,000,000 kmers, 输出|output: 2,277,999,999
2026-02-06 04:40:39.660 - INFO - 已处理|Processed: 2,279,000,000 kmers, 输出|output: 2,278,999,999
2026-02-06 04:40:55.705 - INFO - 已处理|Processed: 2,280,000,000 kmers, 输出|output: 2,279,999,999
2026-02-06 04:41:11.747 - INFO - 已处理|Processed: 2,281,000,000 kmers, 输出|output: 2,280,999,999
2026-02-06 04:41:27.786 - INFO - 已处理|Processed: 2,282,000,000 kmers, 输出|output: 2,281,999,999
2026-02-06 04:41:43.826 - INFO - 已处理|Processed: 2,283,000,000 kmers, 输出|output: 2,282,999,999
2026-02-06 04:41:59.872 - INFO - 已处理|Processed: 2,284,000,000 kmers, 输出|output: 2,283,999,999
2026-02-06 04:42:15.915 - INFO - 已处理|Processed: 2,285,000,000 kmers, 输出|output: 2,284,999,999
2026-02-06 04:42:31.965 - INFO - 已处理|Processed: 2,286,000,000 kmers, 输出|output: 2,285,999,999
2026-02-06 04:42:48.004 - INFO - 已处理|Processed: 2,287,000,000 kmers, 输出|output: 2,286,999,999
2026-02-06 04:43:04.051 - INFO - 已处理|Processed: 2,288,000,000 kmers, 输出|output: 2,287,999,999
2026-02-06 04:43:20.099 - INFO - 已处理|Processed: 2,289,000,000 kmers, 输出|output: 2,288,999,999
2026-02-06 04:43:36.148 - INFO - 已处理|Processed: 2,290,000,000 kmers, 输出|output: 2,289,999,999
2026-02-06 04:43:52.181 - INFO - 已处理|Processed: 2,291,000,000 kmers, 输出|output: 2,290,999,999
2026-02-06 04:44:08.225 - INFO - 已处理|Processed: 2,292,000,000 kmers, 输出|output: 2,291,999,999
2026-02-06 04:44:24.266 - INFO - 已处理|Processed: 2,293,000,000 kmers, 输出|output: 2,292,999,999
2026-02-06 04:44:40.308 - INFO - 已处理|Processed: 2,294,000,000 kmers, 输出|output: 2,293,999,999
2026-02-06 04:44:56.353 - INFO - 已处理|Processed: 2,295,000,000 kmers, 输出|output: 2,294,999,999
2026-02-06 04:45:12.402 - INFO - 已处理|Processed: 2,296,000,000 kmers, 输出|output: 2,295,999,999
2026-02-06 04:45:28.447 - INFO - 已处理|Processed: 2,297,000,000 kmers, 输出|output: 2,296,999,999
2026-02-06 04:45:44.500 - INFO - 已处理|Processed: 2,298,000,000 kmers, 输出|output: 2,297,999,999
2026-02-06 04:46:00.549 - INFO - 已处理|Processed: 2,299,000,000 kmers, 输出|output: 2,298,999,999
2026-02-06 04:46:18.404 - INFO - 已处理|Processed: 2,300,000,000 kmers, 输出|output: 2,299,999,999
2026-02-06 04:46:34.450 - INFO - 已处理|Processed: 2,301,000,000 kmers, 输出|output: 2,300,999,999
2026-02-06 04:46:50.496 - INFO - 已处理|Processed: 2,302,000,000 kmers, 输出|output: 2,301,999,999
2026-02-06 04:47:06.546 - INFO - 已处理|Processed: 2,303,000,000 kmers, 输出|output: 2,302,999,999
2026-02-06 04:47:22.597 - INFO - 已处理|Processed: 2,304,000,000 kmers, 输出|output: 2,303,999,999
2026-02-06 04:47:38.648 - INFO - 已处理|Processed: 2,305,000,000 kmers, 输出|output: 2,304,999,999
2026-02-06 04:47:54.694 - INFO - 已处理|Processed: 2,306,000,000 kmers, 输出|output: 2,305,999,999
2026-02-06 04:48:10.743 - INFO - 已处理|Processed: 2,307,000,000 kmers, 输出|output: 2,306,999,999
2026-02-06 04:48:26.814 - INFO - 已处理|Processed: 2,308,000,000 kmers, 输出|output: 2,307,999,999
2026-02-06 04:48:42.865 - INFO - 已处理|Processed: 2,309,000,000 kmers, 输出|output: 2,308,999,999
2026-02-06 04:48:58.920 - INFO - 已处理|Processed: 2,310,000,000 kmers, 输出|output: 2,309,999,999
2026-02-06 04:49:14.959 - INFO - 已处理|Processed: 2,311,000,000 kmers, 输出|output: 2,310,999,999
2026-02-06 04:49:31.004 - INFO - 已处理|Processed: 2,312,000,000 kmers, 输出|output: 2,311,999,999
2026-02-06 04:49:47.055 - INFO - 已处理|Processed: 2,313,000,000 kmers, 输出|output: 2,312,999,999
2026-02-06 04:50:03.101 - INFO - 已处理|Processed: 2,314,000,000 kmers, 输出|output: 2,313,999,999
2026-02-06 04:50:19.159 - INFO - 已处理|Processed: 2,315,000,000 kmers, 输出|output: 2,314,999,999
2026-02-06 04:50:35.208 - INFO - 已处理|Processed: 2,316,000,000 kmers, 输出|output: 2,315,999,999
2026-02-06 04:50:51.260 - INFO - 已处理|Processed: 2,317,000,000 kmers, 输出|output: 2,316,999,999
2026-02-06 04:51:07.303 - INFO - 已处理|Processed: 2,318,000,000 kmers, 输出|output: 2,317,999,999
2026-02-06 04:51:23.357 - INFO - 已处理|Processed: 2,319,000,000 kmers, 输出|output: 2,318,999,999
2026-02-06 04:51:39.390 - INFO - 已处理|Processed: 2,320,000,000 kmers, 输出|output: 2,319,999,999
2026-02-06 04:51:55.434 - INFO - 已处理|Processed: 2,321,000,000 kmers, 输出|output: 2,320,999,999
2026-02-06 04:52:11.480 - INFO - 已处理|Processed: 2,322,000,000 kmers, 输出|output: 2,321,999,999
2026-02-06 04:52:27.526 - INFO - 已处理|Processed: 2,323,000,000 kmers, 输出|output: 2,322,999,999
2026-02-06 04:52:43.564 - INFO - 已处理|Processed: 2,324,000,000 kmers, 输出|output: 2,323,999,999
2026-02-06 04:52:59.611 - INFO - 已处理|Processed: 2,325,000,000 kmers, 输出|output: 2,324,999,999
2026-02-06 04:53:15.645 - INFO - 已处理|Processed: 2,326,000,000 kmers, 输出|output: 2,325,999,999
2026-02-06 04:53:31.684 - INFO - 已处理|Processed: 2,327,000,000 kmers, 输出|output: 2,326,999,999
2026-02-06 04:53:47.738 - INFO - 已处理|Processed: 2,328,000,000 kmers, 输出|output: 2,327,999,999
2026-02-06 04:54:03.784 - INFO - 已处理|Processed: 2,329,000,000 kmers, 输出|output: 2,328,999,999
2026-02-06 04:54:19.834 - INFO - 已处理|Processed: 2,330,000,000 kmers, 输出|output: 2,329,999,999
2026-02-06 04:54:35.878 - INFO - 已处理|Processed: 2,331,000,000 kmers, 输出|output: 2,330,999,999
2026-02-06 04:54:51.924 - INFO - 已处理|Processed: 2,332,000,000 kmers, 输出|output: 2,331,999,999
2026-02-06 04:55:07.974 - INFO - 已处理|Processed: 2,333,000,000 kmers, 输出|output: 2,332,999,999
2026-02-06 04:55:24.015 - INFO - 已处理|Processed: 2,334,000,000 kmers, 输出|output: 2,333,999,999
2026-02-06 04:55:40.054 - INFO - 已处理|Processed: 2,335,000,000 kmers, 输出|output: 2,334,999,999
2026-02-06 04:55:56.100 - INFO - 已处理|Processed: 2,336,000,000 kmers, 输出|output: 2,335,999,999
2026-02-06 04:56:12.141 - INFO - 已处理|Processed: 2,337,000,000 kmers, 输出|output: 2,336,999,999
2026-02-06 04:56:28.175 - INFO - 已处理|Processed: 2,338,000,000 kmers, 输出|output: 2,337,999,999
2026-02-06 04:56:44.225 - INFO - 已处理|Processed: 2,339,000,000 kmers, 输出|output: 2,338,999,999
2026-02-06 04:57:00.281 - INFO - 已处理|Processed: 2,340,000,000 kmers, 输出|output: 2,339,999,999
2026-02-06 04:57:16.322 - INFO - 已处理|Processed: 2,341,000,000 kmers, 输出|output: 2,340,999,999
2026-02-06 04:57:32.365 - INFO - 已处理|Processed: 2,342,000,000 kmers, 输出|output: 2,341,999,999
2026-02-06 04:57:48.406 - INFO - 已处理|Processed: 2,343,000,000 kmers, 输出|output: 2,342,999,999
2026-02-06 04:58:04.451 - INFO - 已处理|Processed: 2,344,000,000 kmers, 输出|output: 2,343,999,999
2026-02-06 04:58:20.493 - INFO - 已处理|Processed: 2,345,000,000 kmers, 输出|output: 2,344,999,999
2026-02-06 04:58:36.530 - INFO - 已处理|Processed: 2,346,000,000 kmers, 输出|output: 2,345,999,999
2026-02-06 04:58:52.577 - INFO - 已处理|Processed: 2,347,000,000 kmers, 输出|output: 2,346,999,999
2026-02-06 04:59:08.627 - INFO - 已处理|Processed: 2,348,000,000 kmers, 输出|output: 2,347,999,999
2026-02-06 04:59:24.672 - INFO - 已处理|Processed: 2,349,000,000 kmers, 输出|output: 2,348,999,999
2026-02-06 04:59:40.716 - INFO - 已处理|Processed: 2,350,000,000 kmers, 输出|output: 2,349,999,999
2026-02-06 04:59:56.766 - INFO - 已处理|Processed: 2,351,000,000 kmers, 输出|output: 2,350,999,999
2026-02-06 05:00:12.816 - INFO - 已处理|Processed: 2,352,000,000 kmers, 输出|output: 2,351,999,999
2026-02-06 05:00:28.851 - INFO - 已处理|Processed: 2,353,000,000 kmers, 输出|output: 2,352,999,999
2026-02-06 05:00:44.887 - INFO - 已处理|Processed: 2,354,000,000 kmers, 输出|output: 2,353,999,999
2026-02-06 05:01:00.923 - INFO - 已处理|Processed: 2,355,000,000 kmers, 输出|output: 2,354,999,999
2026-02-06 05:01:16.967 - INFO - 已处理|Processed: 2,356,000,000 kmers, 输出|output: 2,355,999,999
2026-02-06 05:01:33.500 - INFO - 已处理|Processed: 2,357,000,000 kmers, 输出|output: 2,356,999,999
2026-02-06 05:01:49.548 - INFO - 已处理|Processed: 2,358,000,000 kmers, 输出|output: 2,357,999,999
2026-02-06 05:02:05.597 - INFO - 已处理|Processed: 2,359,000,000 kmers, 输出|output: 2,358,999,999
2026-02-06 05:02:21.652 - INFO - 已处理|Processed: 2,360,000,000 kmers, 输出|output: 2,359,999,999
2026-02-06 05:02:37.693 - INFO - 已处理|Processed: 2,361,000,000 kmers, 输出|output: 2,360,999,999
2026-02-06 05:02:53.750 - INFO - 已处理|Processed: 2,362,000,000 kmers, 输出|output: 2,361,999,999
2026-02-06 05:03:09.784 - INFO - 已处理|Processed: 2,363,000,000 kmers, 输出|output: 2,362,999,999
2026-02-06 05:03:25.819 - INFO - 已处理|Processed: 2,364,000,000 kmers, 输出|output: 2,363,999,999
2026-02-06 05:03:41.859 - INFO - 已处理|Processed: 2,365,000,000 kmers, 输出|output: 2,364,999,999
2026-02-06 05:03:57.896 - INFO - 已处理|Processed: 2,366,000,000 kmers, 输出|output: 2,365,999,999
2026-02-06 05:04:13.926 - INFO - 已处理|Processed: 2,367,000,000 kmers, 输出|output: 2,366,999,999
2026-02-06 05:04:29.955 - INFO - 已处理|Processed: 2,368,000,000 kmers, 输出|output: 2,367,999,999
2026-02-06 05:04:45.995 - INFO - 已处理|Processed: 2,369,000,000 kmers, 输出|output: 2,368,999,999
2026-02-06 05:05:02.033 - INFO - 已处理|Processed: 2,370,000,000 kmers, 输出|output: 2,369,999,999
2026-02-06 05:05:18.076 - INFO - 已处理|Processed: 2,371,000,000 kmers, 输出|output: 2,370,999,999
2026-02-06 05:05:34.118 - INFO - 已处理|Processed: 2,372,000,000 kmers, 输出|output: 2,371,999,999
2026-02-06 05:05:50.160 - INFO - 已处理|Processed: 2,373,000,000 kmers, 输出|output: 2,372,999,999
2026-02-06 05:06:06.199 - INFO - 已处理|Processed: 2,374,000,000 kmers, 输出|output: 2,373,999,999
2026-02-06 05:06:22.247 - INFO - 已处理|Processed: 2,375,000,000 kmers, 输出|output: 2,374,999,999
2026-02-06 05:06:38.287 - INFO - 已处理|Processed: 2,376,000,000 kmers, 输出|output: 2,375,999,999
2026-02-06 05:06:54.322 - INFO - 已处理|Processed: 2,377,000,000 kmers, 输出|output: 2,376,999,999
2026-02-06 05:07:10.364 - INFO - 已处理|Processed: 2,378,000,000 kmers, 输出|output: 2,377,999,999
2026-02-06 05:07:26.400 - INFO - 已处理|Processed: 2,379,000,000 kmers, 输出|output: 2,378,999,999
2026-02-06 05:07:42.432 - INFO - 已处理|Processed: 2,380,000,000 kmers, 输出|output: 2,379,999,999
2026-02-06 05:07:58.465 - INFO - 已处理|Processed: 2,381,000,000 kmers, 输出|output: 2,380,999,999
2026-02-06 05:08:14.516 - INFO - 已处理|Processed: 2,382,000,000 kmers, 输出|output: 2,381,999,999
2026-02-06 05:08:30.556 - INFO - 已处理|Processed: 2,383,000,000 kmers, 输出|output: 2,382,999,999
2026-02-06 05:08:46.617 - INFO - 已处理|Processed: 2,384,000,000 kmers, 输出|output: 2,383,999,999
2026-02-06 05:09:02.699 - INFO - 已处理|Processed: 2,385,000,000 kmers, 输出|output: 2,384,999,999
2026-02-06 05:09:18.747 - INFO - 已处理|Processed: 2,386,000,000 kmers, 输出|output: 2,385,999,999
2026-02-06 05:09:34.791 - INFO - 已处理|Processed: 2,387,000,000 kmers, 输出|output: 2,386,999,999
2026-02-06 05:09:50.836 - INFO - 已处理|Processed: 2,388,000,000 kmers, 输出|output: 2,387,999,999
2026-02-06 05:10:06.886 - INFO - 已处理|Processed: 2,389,000,000 kmers, 输出|output: 2,388,999,999
2026-02-06 05:10:22.936 - INFO - 已处理|Processed: 2,390,000,000 kmers, 输出|output: 2,389,999,999
2026-02-06 05:10:38.999 - INFO - 已处理|Processed: 2,391,000,000 kmers, 输出|output: 2,390,999,999
2026-02-06 05:10:55.056 - INFO - 已处理|Processed: 2,392,000,000 kmers, 输出|output: 2,391,999,999
2026-02-06 05:11:11.099 - INFO - 已处理|Processed: 2,393,000,000 kmers, 输出|output: 2,392,999,999
2026-02-06 05:11:27.161 - INFO - 已处理|Processed: 2,394,000,000 kmers, 输出|output: 2,393,999,999
2026-02-06 05:11:43.202 - INFO - 已处理|Processed: 2,395,000,000 kmers, 输出|output: 2,394,999,999
2026-02-06 05:11:59.243 - INFO - 已处理|Processed: 2,396,000,000 kmers, 输出|output: 2,395,999,999
2026-02-06 05:12:15.287 - INFO - 已处理|Processed: 2,397,000,000 kmers, 输出|output: 2,396,999,999
2026-02-06 05:12:31.341 - INFO - 已处理|Processed: 2,398,000,000 kmers, 输出|output: 2,397,999,999
2026-02-06 05:12:47.384 - INFO - 已处理|Processed: 2,399,000,000 kmers, 输出|output: 2,398,999,999
2026-02-06 05:13:03.429 - INFO - 已处理|Processed: 2,400,000,000 kmers, 输出|output: 2,399,999,999
2026-02-06 05:13:19.472 - INFO - 已处理|Processed: 2,401,000,000 kmers, 输出|output: 2,400,999,999
2026-02-06 05:13:35.519 - INFO - 已处理|Processed: 2,402,000,000 kmers, 输出|output: 2,401,999,999
2026-02-06 05:13:51.558 - INFO - 已处理|Processed: 2,403,000,000 kmers, 输出|output: 2,402,999,999
2026-02-06 05:14:07.609 - INFO - 已处理|Processed: 2,404,000,000 kmers, 输出|output: 2,403,999,999
2026-02-06 05:14:23.647 - INFO - 已处理|Processed: 2,405,000,000 kmers, 输出|output: 2,404,999,999
2026-02-06 05:14:39.688 - INFO - 已处理|Processed: 2,406,000,000 kmers, 输出|output: 2,405,999,999
2026-02-06 05:14:55.727 - INFO - 已处理|Processed: 2,407,000,000 kmers, 输出|output: 2,406,999,999
2026-02-06 05:15:11.770 - INFO - 已处理|Processed: 2,408,000,000 kmers, 输出|output: 2,407,999,999
2026-02-06 05:15:27.816 - INFO - 已处理|Processed: 2,409,000,000 kmers, 输出|output: 2,408,999,999
2026-02-06 05:15:43.859 - INFO - 已处理|Processed: 2,410,000,000 kmers, 输出|output: 2,409,999,999
2026-02-06 05:15:59.898 - INFO - 已处理|Processed: 2,411,000,000 kmers, 输出|output: 2,410,999,999
2026-02-06 05:16:15.929 - INFO - 已处理|Processed: 2,412,000,000 kmers, 输出|output: 2,411,999,999
2026-02-06 05:16:32.343 - INFO - 已处理|Processed: 2,413,000,000 kmers, 输出|output: 2,412,999,999
2026-02-06 05:16:48.382 - INFO - 已处理|Processed: 2,414,000,000 kmers, 输出|output: 2,413,999,999
2026-02-06 05:17:04.415 - INFO - 已处理|Processed: 2,415,000,000 kmers, 输出|output: 2,414,999,999
2026-02-06 05:17:20.460 - INFO - 已处理|Processed: 2,416,000,000 kmers, 输出|output: 2,415,999,999
2026-02-06 05:17:36.500 - INFO - 已处理|Processed: 2,417,000,000 kmers, 输出|output: 2,416,999,999
2026-02-06 05:17:52.542 - INFO - 已处理|Processed: 2,418,000,000 kmers, 输出|output: 2,417,999,999
