2026-01-18 10:32:24.852 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 执行步骤|Executing step: COUNT
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-18 10:32:24.853 - INFO - 样本数量|Sample count: 181
2026-01-18 19:07:18.514 - INFO - 批次22过滤完成|Batch 22 filtering completed
2026-01-18 19:07:18.515 - INFO - ============================================================
2026-01-18 19:07:18.515 - INFO - 处理批次|Processing batch 23/39
2026-01-18 19:07:18.515 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_023.fa
2026-01-18 19:07:18.515 - INFO - ============================================================
2026-01-18 19:07:18.515 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 19:08:38.236 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 23)
2026-01-18 19:08:38.237 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 19:08:38.237 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 19:09:13.604 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 19:09:49.670 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 19:10:26.144 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 19:11:02.223 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 19:11:38.641 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 19:12:15.515 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 19:12:50.761 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 19:13:28.183 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 19:14:03.500 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 19:14:41.547 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 19:15:16.882 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 19:15:55.784 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 19:16:31.179 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 19:17:06.591 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 19:17:46.364 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 19:18:21.830 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 19:18:57.243 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 19:19:32.681 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 19:20:13.631 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 19:20:49.135 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 19:21:24.619 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 19:22:00.215 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 19:22:42.663 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 19:23:18.210 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 19:23:53.716 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 19:24:29.270 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 19:25:04.831 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 19:25:40.345 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 19:26:24.551 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 19:27:00.097 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 19:27:35.611 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 19:28:11.066 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 19:28:46.674 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 19:29:20.181 - INFO - SAM文件读取完成|SAM file reading completed: 339.41M 行|lines, 2000000 k-mers
2026-01-18 19:29:57.675 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-18 19:30:30.727 - INFO - 批次23过滤完成|Batch 23 filtering completed
2026-01-18 19:30:30.727 - INFO - ============================================================
2026-01-18 19:30:30.727 - INFO - 处理批次|Processing batch 24/39
2026-01-18 19:30:30.727 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_024.fa
2026-01-18 19:30:30.727 - INFO - ============================================================
2026-01-18 19:30:30.727 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 19:31:49.013 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 24)
2026-01-18 19:31:49.013 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 19:31:49.013 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 19:32:24.296 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 19:32:59.828 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 19:33:36.347 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 19:34:12.443 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 19:34:48.977 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 19:35:25.897 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 19:36:01.149 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 19:36:38.597 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 19:37:13.913 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 19:37:51.899 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 19:38:27.324 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 19:39:06.155 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 19:39:41.627 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 19:40:17.005 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 19:40:56.749 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 19:41:32.215 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 19:42:07.696 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 19:42:43.152 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 19:43:24.113 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 19:43:59.636 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 19:44:35.132 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 19:45:10.720 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 19:45:53.049 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 19:46:28.614 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 19:47:04.164 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 19:47:39.714 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 19:48:15.245 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 19:48:59.140 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 19:49:34.729 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 19:50:10.255 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 19:50:45.899 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 19:51:21.431 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 19:51:57.023 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 19:52:32.600 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 19:52:38.507 - INFO - SAM文件读取完成|SAM file reading completed: 341.67M 行|lines, 2000000 k-mers
2026-01-18 19:53:16.199 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.70M filtered hits (保留率|retention: 100.0%)
2026-01-18 19:53:49.346 - INFO - 批次24过滤完成|Batch 24 filtering completed
2026-01-18 19:53:49.346 - INFO - ============================================================
2026-01-18 19:53:49.346 - INFO - 处理批次|Processing batch 25/39
2026-01-18 19:53:49.346 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_025.fa
2026-01-18 19:53:49.346 - INFO - ============================================================
2026-01-18 19:53:49.346 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 19:55:04.508 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 25)
2026-01-18 19:55:04.508 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 19:55:04.508 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 19:55:39.888 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 19:56:15.945 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 19:56:52.383 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 19:57:28.437 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 19:58:04.826 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 19:58:41.690 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 19:59:16.876 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 19:59:54.296 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 20:00:29.693 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 20:01:07.636 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 20:01:43.057 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 20:02:21.785 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 20:02:57.252 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 20:03:32.661 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 20:04:12.455 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 20:04:47.940 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 20:05:23.341 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 20:06:04.147 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 20:06:39.655 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 20:07:15.168 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 20:07:50.619 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 20:08:26.144 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 20:09:08.398 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 20:09:43.993 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 20:10:19.503 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 20:10:55.112 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 20:11:30.638 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 20:12:14.939 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 20:12:50.498 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 20:13:26.067 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 20:14:01.612 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 20:14:37.147 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 20:15:12.809 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 20:15:39.297 - INFO - SAM文件读取完成|SAM file reading completed: 337.45M 行|lines, 2000000 k-mers
2026-01-18 20:16:16.804 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.78M filtered hits (保留率|retention: 100.0%)
2026-01-18 20:16:49.744 - INFO - 批次25过滤完成|Batch 25 filtering completed
2026-01-18 20:16:49.744 - INFO - ============================================================
2026-01-18 20:16:49.744 - INFO - 处理批次|Processing batch 26/39
2026-01-18 20:16:49.744 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_026.fa
2026-01-18 20:16:49.744 - INFO - ============================================================
2026-01-18 20:16:49.744 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 20:18:09.294 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 26)
2026-01-18 20:18:09.295 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 20:18:09.295 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 20:18:44.736 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 20:19:20.482 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 20:19:56.861 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 20:20:33.000 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 20:21:09.464 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 20:21:46.223 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 20:22:23.490 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 20:22:58.816 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 20:23:36.747 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 20:24:12.139 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 20:24:50.754 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 20:25:26.144 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 20:26:01.550 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 20:26:41.017 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 20:27:16.488 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 20:27:51.941 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 20:28:32.504 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 20:29:08.023 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 20:29:43.461 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 20:30:18.956 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 20:30:54.570 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 20:31:36.517 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 20:32:12.036 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 20:32:47.667 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 20:33:23.208 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 20:33:58.757 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 20:34:42.342 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 20:35:17.893 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 20:35:53.483 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 20:36:29.051 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 20:37:04.621 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 20:37:40.103 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 20:38:15.692 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 20:39:01.260 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 20:39:11.411 - INFO - SAM文件读取完成|SAM file reading completed: 342.86M 行|lines, 2000000 k-mers
2026-01-18 20:39:49.406 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.79M filtered hits (保留率|retention: 100.0%)
2026-01-18 20:40:22.647 - INFO - 批次26过滤完成|Batch 26 filtering completed
2026-01-18 20:40:22.647 - INFO - ============================================================
2026-01-18 20:40:22.647 - INFO - 处理批次|Processing batch 27/39
2026-01-18 20:40:22.647 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_027.fa
2026-01-18 20:40:22.647 - INFO - ============================================================
2026-01-18 20:40:22.647 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 20:41:39.741 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 27)
2026-01-18 20:41:39.741 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 20:41:39.741 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 20:42:14.847 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 20:42:49.761 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 20:43:24.835 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 20:43:59.925 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 20:44:35.074 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 20:45:10.248 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 20:45:47.573 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 20:46:22.884 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 20:47:00.828 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 20:47:36.204 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 20:48:14.904 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 20:48:50.348 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 20:49:25.754 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 20:50:05.282 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 20:50:40.733 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 20:51:16.147 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 20:51:56.777 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 20:52:32.213 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 20:53:07.715 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 20:53:43.227 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 20:54:18.822 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 20:55:00.868 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 20:55:36.464 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 20:56:12.118 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 20:56:47.623 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 20:57:23.201 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 20:58:06.776 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 20:58:42.354 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 20:59:17.949 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 20:59:53.593 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 21:00:29.180 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 21:01:04.788 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 21:01:40.400 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 21:02:21.683 - INFO - SAM文件读取完成|SAM file reading completed: 338.79M 行|lines, 2000000 k-mers
2026-01-18 21:02:59.086 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-18 21:03:32.253 - INFO - 批次27过滤完成|Batch 27 filtering completed
2026-01-18 21:03:32.253 - INFO - ============================================================
2026-01-18 21:03:32.253 - INFO - 处理批次|Processing batch 28/39
2026-01-18 21:03:32.253 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_028.fa
2026-01-18 21:03:32.253 - INFO - ============================================================
2026-01-18 21:03:32.253 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 21:04:49.758 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 28)
2026-01-18 21:04:49.758 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 21:04:49.758 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 21:05:24.867 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 21:05:59.855 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 21:06:34.928 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 21:07:10.082 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 21:07:45.357 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 21:08:20.605 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 21:08:55.829 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 21:09:33.228 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 21:10:08.638 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 21:10:46.752 - INFO - 已处理|Processed: 100.00M 行|lines
